"","X","Y","commarea","commarea_n","countyfp10","GEOID","name10","namelsad10","notes","statefp10","tractce10"
"752",-87.7360664039164,41.9808509204756,"13",13,"031","17031130200","1302","Census Tract 1302",NA,"17","130200"
"753",-87.7057941655798,41.9710844504755,"14",14,"031","17031140100","1401","Census Tract 1401",NA,"17","140100"
"754",-87.6591990481953,41.8695725892578,"28",28,"031","17031283200","2832","Census Tract 2832",NA,"17","283200"
"755",-87.7389429984246,41.9715370229522,"14",14,"031","17031140400","1404","Census Tract 1404",NA,"17","140400"
"756",-87.7223991130563,41.8552398983092,"29",29,"031","17031292400","2924","Census Tract 2924",NA,"17","292400"
"757",-87.6886812162966,41.8713669052985,"28",28,"031","17031282700","2827","Census Tract 2827",NA,"17","282700"
"758",-87.7322429355013,41.855161072069,"29",29,"031","17031292500","2925","Census Tract 2925",NA,"17","292500"
"759",-87.7173343182977,41.8479905056442,"30",30,"031","17031300600","3006","Census Tract 3006",NA,"17","300600"
"760",-87.7124504052518,41.8480720907353,"30",30,"031","17031300700","3007","Census Tract 3007",NA,"17","300700"
"761",-87.6849136099207,41.8702682686397,"28",28,"031","17031282800","2828","Census Tract 2828",NA,"17","282800"
"762",-87.653754692036,41.8634141555598,"28",28,"031","17031283800","2838","Census Tract 2838",NA,"17","283800"
"763",-87.7324566875243,41.8624103151098,"29",29,"031","17031290900","2909","Census Tract 2909",NA,"17","290900"
"764",-87.6922158433502,41.8576414996441,"29",29,"031","17031291600","2916","Census Tract 2916",NA,"17","291600"
"765",-87.6940452757609,41.8027452579656,"63",63,"031","17031630200","6302","Census Tract 6302",NA,"17","630200"
"766",-87.7084527924887,41.8773040307113,"27",27,"031","17031271300","2713","Census Tract 2713",NA,"17","271300"
"767",-87.685128153042,41.8786309346856,"28",28,"031","17031280900","2809","Census Tract 2809",NA,"17","280900"
"768",-87.6719761934002,41.797599178731,"61",61,"031","17031611700","6117","Census Tract 6117",NA,"17","611700"
"769",-87.6476807278655,41.7979127728683,"61",61,"031","17031612100","6121","Census Tract 6121",NA,"17","612100"
"770",-87.6513102493676,41.9290463102005,"7",7,"031","17031070300","703","Census Tract 703",NA,"17","070300"
"771",-87.7219392747727,41.8474251410425,"30",30,"031","17031300500","3005","Census Tract 3005",NA,"17","300500"
"772",-87.7128745865571,41.8626611985002,"29",29,"031","17031291200","2912","Census Tract 2912",NA,"17","291200"
"773",-87.7304437817688,41.7895025109175,"62",62,"031","17031620300","6203","Census Tract 6203",NA,"17","620300"
"774",-87.7181681614843,41.789638208033,"62",62,"031","17031620400","6204","Census Tract 6204",NA,"17","620400"
"775",-87.6816687891174,41.7992714950254,"63",63,"031","17031630100","6301","Census Tract 6301",NA,"17","630100"
"776",-87.7086378378678,41.7988620823054,"63",63,"031","17031630300","6303","Census Tract 6303",NA,"17","630300"
"777",-87.6987811009768,41.7972545236097,"63",63,"031","17031630400","6304","Census Tract 6304",NA,"17","630400"
"778",-87.689016519768,41.7974274333359,"63",63,"031","17031630500","6305","Census Tract 6305",NA,"17","630500"
"779",-87.7832348871363,41.9752908711942,"11",11,"031","17031110300","1103","Census Tract 1103",NA,"17","110300"
"780",-87.772610860467,41.9729531948758,"11",11,"031","17031110400","1104","Census Tract 1104",NA,"17","110400"
"781",-87.6428042439965,41.8852962477674,"28",28,"031","17031280100","2801","Census Tract 2801",NA,"17","280100"
"782",-87.7750073517355,42.0019822032905,"12",12,"031","17031120100","1201","Census Tract 1201",NA,"17","120100"
"783",-87.6889008800984,41.878596792857,"28",28,"031","17031280800","2808","Census Tract 2808",NA,"17","280800"
"784",-87.7576155989907,41.9945294127538,"12",12,"031","17031120200","1202","Census Tract 1202",NA,"17","120200"
"785",-87.7133313721809,41.8772429275684,"27",27,"031","17031271400","2714","Census Tract 2714",NA,"17","271400"
"786",-87.6559114123679,41.9217011749246,"7",7,"031","17031071000","710","Census Tract 710",NA,"17","071000"
"787",-87.642623634199,41.8792479502488,"28",28,"031","17031281900","2819","Census Tract 2819",NA,"17","281900"
"788",-87.5353298116554,41.6650328362537,"55",55,"031","17031550100","5501","Census Tract 5501",NA,"17","550100"
"789",-87.6462106452466,41.9218547757888,"7",7,"031","17031071200","712","Census Tract 712",NA,"17","071200"
"790",-87.6786552811656,41.8054483128716,"61",61,"031","17031611500","6115","Census Tract 6115",NA,"17","611500"
"791",-87.6671137779296,41.7976477887288,"61",61,"031","17031611800","6118","Census Tract 6118",NA,"17","611800"
"792",-87.6598226390879,41.797743083277,"61",61,"031","17031611900","6119","Census Tract 6119",NA,"17","611900"
"793",-87.6525358919114,41.7978467034099,"61",61,"031","17031612000","6120","Census Tract 6120",NA,"17","612000"
"794",-87.718025608493,41.7980176340028,"62",62,"031","17031620100","6201","Census Tract 6201",NA,"17","620100"
"795",-87.729233739771,41.795521422756,"62",62,"031","17031620200","6202","Census Tract 6202",NA,"17","620200"
"796",-87.6462929876019,41.9290778027509,"7",7,"031","17031070200","702","Census Tract 702",NA,"17","070200"
"797",-87.6561562668486,41.9289672575359,"7",7,"031","17031070400","704","Census Tract 704",NA,"17","070400"
"798",-87.6608922187241,41.9289455307686,"7",7,"031","17031070500","705","Census Tract 705",NA,"17","070500"
"799",-87.7133914753416,41.9865589724648,"13",13,"031","17031130300","1303","Census Tract 1303",NA,"17","130300"
"800",-87.7157067592158,41.8566517815873,"29",29,"031","17031292200","2922","Census Tract 2922",NA,"17","292200"
"801",-87.7083654952343,41.7898114642712,"63",63,"031","17031630900","6309","Census Tract 6309",NA,"17","630900"
